parameter,mu_star,mu,sigma
num_agents,0.2874125874125874,0.012587412587412588,0.6472704088665521
old_theory_payoff,0.29265734265734267,-0.03041958041958042,0.6485016927922728
new_theory_payoff_old_true,0.2947552447552448,0.01783216783216783,0.6526021388448274
new_theory_payoff_new_true,0.3062937062937063,-0.01048951048951049,0.666496471977697
belief_strength_min,0.27797202797202797,-0.005244755244755245,0.6369436740658796
belief_strength_max,0.3020979020979021,0.02727272727272727,0.6624620720797803
h_index_min,0.2727272727272727,-0.006293706293706294,0.627588955295643
h_index_max,0.2664335664335664,0.006293706293706294,0.622547488791557
