parameter,mu_star,mu,sigma
num_agents,0.0,0.0,
old_theory_payoff,18.0,18.0,
new_theory_payoff_old_true,693.75,-693.75,
new_theory_payoff_new_true,18.0,-18.0,
belief_strength_min,0.0,0.0,
belief_strength_max,0.0,0.0,
h_index_min,54.75,-54.75,
h_index_max,0.0,0.0,
