parameter,mu_star,mu,sigma
num_agents,4.3125,-4.3125,5.209666496043677
old_theory_payoff,11.25,-11.25,17.03672503740082
new_theory_payoff_old_true,20.625,-12.375,23.32246770819932
new_theory_payoff_new_true,24.375,0.75,34.12293949823198
belief_strength_min,47.4375,32.4375,63.92586037747165
belief_strength_max,60.375,43.875,89.59387534870896
h_index_min,12.75,12.75,24.02342606707045
h_index_max,13.125,-3.375,21.784455467144458
