parameter,mu_star,mu,sigma
num_agents,0.0,0.0,0.0
old_theory_payoff,0.75,0.0,1.224744871391589
new_theory_payoff_old_true,0.0,0.0,0.0
new_theory_payoff_new_true,0.5625,-0.5625,0.7180703308172536
belief_strength_min,0.375,0.375,0.75
belief_strength_max,0.75,-0.75,0.8660254037844386
h_index_min,0.75,0.0,1.224744871391589
h_index_max,0.1875,-0.1875,0.375
