parameter,mu_star,mu,sigma
num_agents,0.3,0.0,0.7071067811865476
old_theory_payoff,0.3,0.3,0.6324555320336759
new_theory_payoff_old_true,0.9,-0.3,1.1832159566199232
new_theory_payoff_new_true,0.45,-0.15,0.8514693182963201
belief_strength_min,0.75,0.15,1.106797181058933
belief_strength_max,0.6,-0.3,0.9486832980505138
h_index_min,0.3,-0.3,0.6324555320336759
h_index_max,0.75,0.15,1.1067971810589328
