parameter,mu_star,mu,sigma
num_agents,0.3897058823529412,0.005252100840336135,0.7625001364558273
old_theory_payoff,0.36764705882352944,-0.02100840336134454,0.7364339933607436
new_theory_payoff_old_true,0.3550420168067227,0.029411764705882353,0.7253497999695177
new_theory_payoff_new_true,0.3235294117647059,0.012605042016806723,0.6936008393120019
belief_strength_min,0.375,0.009453781512605041,0.7488876154361923
belief_strength_max,0.38445378151260506,0.03571428571428571,0.7570049548735273
