parameter,mu_star,mu,sigma
num_agents,0.2506993006993007,0.0073426573426573424,0.6091033855120372
old_theory_payoff,0.363986013986014,-0.01783216783216783,0.7343942604460546
new_theory_payoff_old_true,0.2874125874125874,0.002097902097902098,0.6510300534213308
new_theory_payoff_new_true,0.2863636363636364,-0.03461538461538462,0.6507168738422556
belief_strength_min,0.2853146853146853,0.006293706293706294,0.6449238097159133
belief_strength_max,0.2601398601398601,0.01048951048951049,0.6148504505735382
h_index_min,0.30734265734265737,0.0073426573426573424,0.6730079548946424
h_index_max,0.2674825174825175,0.011538461538461539,0.6268862937880867
