parameter,mu_star,mu,sigma
num_agents,18.375,2.625,23.1206076909756
old_theory_payoff,30.5625,1.6875,42.445737418497046
new_theory_payoff_old_true,8.8125,5.0625,15.423703349066333
new_theory_payoff_new_true,22.875,-14.25,28.387937579190215
belief_strength_min,6.0,6.0,10.099504938362077
belief_strength_max,6.5625,-5.0625,12.20719562389331
h_index_min,12.75,3.75,16.635804759614125
h_index_max,170.4375,-164.0625,336.6786533550947
