parameter,mu_star,mu,sigma
num_agents,0.2895104895104895,0.02097902097902098,0.6482688806167334
old_theory_payoff,0.27797202797202797,0.022027972027972027,0.6402856936747817
new_theory_payoff_old_true,0.29790209790209793,0.02097902097902098,0.661501681289762
new_theory_payoff_new_true,0.31993006993006995,-0.00944055944055944,0.6788096933258909
belief_strength_min,0.3041958041958042,0.002097902097902098,0.6642078464087067
belief_strength_max,0.28846153846153844,-0.011538461538461539,0.6478982478947428
h_index_min,0.3104895104895105,-0.002097902097902098,0.6724592738564891
h_index_max,0.2863636363636364,-0.0073426573426573424,0.6443016229228742
