parameter,mu_star,mu,sigma
num_agents,0.31888111888111886,-0.004195804195804196,0.684064730449209
old_theory_payoff,0.2653846153846154,-0.01783216783216783,0.6204217638592471
new_theory_payoff_old_true,0.26853146853146853,-0.023076923076923078,0.6208833397068518
new_theory_payoff_new_true,0.3062937062937063,0.02097902097902098,0.6674298656860403
belief_strength_min,0.2737762237762238,-0.001048951048951049,0.6307499796402093
belief_strength_max,0.3,0.0,0.6606433075661425
h_index_min,0.29895104895104896,-0.038811188811188814,0.6577064059299144
h_index_max,0.3,0.033566433566433566,0.6609817899177034
