parameter,mu_star,mu,sigma
num_agents,72.793006993007,7.468531468531468,222.10357484273956
old_theory_payoff,88.28076923076924,-11.797552447552448,246.76917006753843
new_theory_payoff_old_true,85.83881118881119,-10.98986013986014,242.6482274291121
new_theory_payoff_new_true,78.77097902097903,10.725524475524475,230.91679779165176
belief_strength_min,86.32447552447553,-6.3671328671328675,243.38746257037508
belief_strength_max,71.89195804195805,2.17027972027972,221.0009136289979
h_index_min,89.31503496503497,4.284965034965035,247.7895750341858
h_index_max,79.21153846153847,-0.512937062937063,232.19341158206493
