parameter,mu_star,mu,sigma
num_agents,97.21008403361344,2.8823529411764706,256.0031333840465
old_theory_payoff,99.64810924369748,14.725840336134453,259.55615711575456
new_theory_payoff_old_true,85.82878151260505,-7.303571428571429,239.85513689475346
new_theory_payoff_new_true,94.44432773109244,0.3119747899159664,252.6788146506016
belief_strength_min,95.90651260504201,-0.20483193277310924,251.73896352874493
belief_strength_max,108.6155462184874,2.51890756302521,270.65988233774084
