parameter,mu_star,mu,sigma
num_agents,0.36134453781512604,-0.004201680672268907,0.7313481518098347
old_theory_payoff,0.39810924369747897,0.032563025210084036,0.761821661261894
new_theory_payoff_old_true,0.3739495798319328,0.031512605042016806,0.7403336558611757
new_theory_payoff_new_true,0.32563025210084034,0.0,0.6914373102438102
belief_strength_min,0.3224789915966387,-0.01995798319327731,0.6836890473889645
belief_strength_max,0.3644957983193277,-0.022058823529411766,0.729406446171041
