parameter,mu_star,mu,sigma
num_agents,0.3319327731092437,0.012605042016806723,0.7060016753015076
old_theory_payoff,0.3855042016806723,-0.01365546218487395,0.7592850767868939
new_theory_payoff_old_true,0.4527310924369748,0.03466386554621849,0.8215237180103026
new_theory_payoff_new_true,0.3960084033613445,-0.01365546218487395,0.7696052422854844
belief_strength_min,0.31092436974789917,-0.01050420168067227,0.681009911809162
belief_strength_max,0.3602941176470588,0.0010504201680672268,0.7329757521737796
