parameter,mu_star,mu,sigma
num_agents,0.38760504201680673,-0.0010504201680672268,0.7594073057850892
old_theory_payoff,0.3802521008403361,-0.06512605042016807,0.7508495783300038
new_theory_payoff_old_true,0.41386554621848737,0.025210084033613446,0.7870544608769088
new_theory_payoff_new_true,0.37289915966386555,0.03466386554621849,0.7449734026971212
belief_strength_min,0.328781512605042,0.009453781512605041,0.6998784576657694
belief_strength_max,0.34978991596638653,-0.0010504201680672268,0.7232239571978388
