simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
2,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
3,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
4,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Correct Theory
5,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Correct Theory
6,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Correct Theory
7,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
8,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Correct Theory
9,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Correct Theory
10,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Correct Theory
11,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Correct Theory
12,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
13,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Correct Theory
14,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Correct Theory
15,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Correct Theory
16,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Correct Theory
17,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Correct Theory
18,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Correct Theory
19,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Correct Theory
20,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Correct Theory
21,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Correct Theory
22,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Incorrect Theory
23,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
24,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,10,Correct Theory
25,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Correct Theory
26,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Correct Theory
27,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Correct Theory
28,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Correct Theory
29,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Correct Theory
30,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Correct Theory
