simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
2,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
3,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
4,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Old Theory
5,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,84,Correct Theory
6,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
7,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
8,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,97,Correct Theory
9,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
10,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
11,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
12,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
13,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
14,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,96,Correct Theory
15,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
16,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
17,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
18,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
19,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
20,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
21,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,94,Correct Theory
22,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
23,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
24,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
25,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,100,Correct Theory
26,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
27,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
28,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
29,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
30,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
31,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
32,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
33,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,108,Correct Theory
34,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
35,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,107,Correct Theory
36,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
37,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
38,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,158,Correct Theory
39,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
40,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
41,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
42,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
43,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
44,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Old Theory
45,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,84,Correct Theory
46,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
47,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
48,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
49,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Old Theory
50,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
51,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
52,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
53,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Correct Theory
54,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
55,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
56,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,109,Correct Theory
57,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Old Theory
58,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Old Theory
59,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Old Theory
60,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
61,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
62,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
63,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Old Theory
64,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
65,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
66,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Old Theory
67,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
68,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,67,Correct Theory
69,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
70,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
71,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
72,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
73,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
74,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Old Theory
75,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
76,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
77,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
78,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
79,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,124,Correct Theory
80,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
81,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
82,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
83,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
84,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
85,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,103,Correct Theory
86,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
87,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
88,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
89,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
90,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
91,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
92,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
93,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
94,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
95,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
96,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
97,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
98,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
99,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
100,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
