simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
2,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
3,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
4,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
5,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
6,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
7,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
8,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,24,Old Theory
9,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
10,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
11,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
12,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Old Theory
13,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
14,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
15,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
16,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
17,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
18,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,84,Correct Theory
19,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
20,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,82,Correct Theory
21,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,114,Correct Theory
22,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
23,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
24,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Old Theory
25,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Old Theory
26,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
27,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,95,Correct Theory
28,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
29,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
30,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Old Theory
31,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
32,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
33,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
34,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,133,Correct Theory
35,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Old Theory
36,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,71,Correct Theory
37,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
38,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
39,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
40,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
41,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
42,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
43,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
44,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
45,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
46,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
47,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
48,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
49,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
50,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
51,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Old Theory
52,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Old Theory
53,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
54,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
55,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
56,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
57,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
58,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
59,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
60,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
61,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
62,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
63,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
64,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
65,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,95,Correct Theory
66,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
67,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
68,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Correct Theory
69,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
70,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
71,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
72,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
73,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
74,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
75,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
76,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Old Theory
77,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
78,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
79,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
80,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
81,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
82,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
83,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
84,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Old Theory
85,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
86,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
87,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
88,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
89,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
90,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
91,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
92,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Old Theory
93,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
94,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
95,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
96,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
97,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
98,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
99,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Old Theory
100,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Old Theory
101,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
102,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
103,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
104,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
105,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
106,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,25,Correct Theory
107,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
108,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
109,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
110,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
111,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,71,Correct Theory
112,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
113,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
114,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
115,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
116,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
117,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Old Theory
118,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
119,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,98,Correct Theory
120,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
121,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
122,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Old Theory
123,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
124,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
125,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
126,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
127,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,81,Correct Theory
128,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
129,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
130,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
131,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,47,Correct Theory
132,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
133,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
134,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
135,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
136,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
137,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,95,Correct Theory
138,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,65,Correct Theory
139,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
140,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,51,Correct Theory
141,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Old Theory
142,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
143,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
144,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
145,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
146,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
147,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,67,Correct Theory
148,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
149,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
150,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
151,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
152,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
153,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
154,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,24,Old Theory
155,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
156,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,89,Correct Theory
157,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
158,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
159,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
160,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
161,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
162,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
163,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
164,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
165,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
166,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
167,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
168,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
169,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
170,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
171,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,11,Old Theory
172,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
173,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
174,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,20,Old Theory
175,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,96,Correct Theory
176,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
177,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
178,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
179,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
180,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
181,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,51,Correct Theory
182,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
183,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
184,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
185,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Correct Theory
186,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
187,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
188,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
189,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
190,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
191,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
192,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,51,Correct Theory
193,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,20,Old Theory
194,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
195,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
196,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
197,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
198,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
199,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
200,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
201,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
202,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Old Theory
203,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
204,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
205,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,131,Correct Theory
206,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
207,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,11,Old Theory
208,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
209,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
210,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
211,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
212,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
213,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,23,Old Theory
214,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
215,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
216,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,14,Correct Theory
217,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Correct Theory
218,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
219,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
220,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
221,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
222,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
223,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
224,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
225,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
226,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
227,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
228,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Old Theory
229,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
230,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
231,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
232,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
233,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
234,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,125,Correct Theory
235,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
236,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
237,ScientistAgent,cycle,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
