simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
2,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,16,Old Theory
3,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,239,Correct Theory
4,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
5,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,227,Correct Theory
6,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
7,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
8,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
9,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
10,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,427,Correct Theory
11,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
12,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
13,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
14,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,18,Old Theory
15,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
16,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,51,Correct Theory
17,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
18,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
19,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
20,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
21,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
22,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
23,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
24,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
25,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,9,Old Theory
26,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,116,Correct Theory
27,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,123,Correct Theory
28,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
29,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
30,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,209,Correct Theory
31,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,130,Correct Theory
32,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
33,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,145,Correct Theory
34,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
