simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,67,Correct Theory
2,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
3,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
4,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
5,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
6,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
7,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,401,Correct Theory
8,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
9,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,283,Correct Theory
10,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,94,Correct Theory
11,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,107,Correct Theory
12,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
13,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
14,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
15,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
16,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,117,Correct Theory
17,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,90,Correct Theory
18,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,164,Correct Theory
19,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
20,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
21,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
22,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,112,Correct Theory
23,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,108,Correct Theory
24,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,127,Correct Theory
25,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,65,Correct Theory
26,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
27,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
28,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
29,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
30,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
31,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,392,Correct Theory
32,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,68,Correct Theory
33,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
34,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
35,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
36,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,134,Correct Theory
37,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
38,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
39,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
40,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
41,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,119,Correct Theory
42,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
43,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
44,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,75,Correct Theory
45,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
46,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
47,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,63,Correct Theory
48,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,99,Correct Theory
49,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
50,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Old Theory
51,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,107,Old Theory
52,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,156,Correct Theory
53,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,138,Correct Theory
54,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,51,Correct Theory
55,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
56,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
57,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
58,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
59,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,144,Correct Theory
