simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
2,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
3,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
4,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
5,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,167,Correct Theory
6,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
7,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
8,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
9,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
10,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,222,Correct Theory
11,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,250,Correct Theory
12,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
13,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,188,Correct Theory
14,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,215,Correct Theory
15,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
16,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,128,Correct Theory
17,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
18,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
19,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
20,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
21,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,29,Correct Theory
22,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
23,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,129,Correct Theory
24,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,96,Correct Theory
25,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,53,Correct Theory
26,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
27,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,20,Correct Theory
28,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,96,Correct Theory
29,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
30,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
31,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,172,Correct Theory
32,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
33,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
34,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,113,Correct Theory
35,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,162,Correct Theory
36,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
37,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
38,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,188,Correct Theory
39,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
40,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,111,Correct Theory
41,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,91,Correct Theory
42,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
43,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,211,Correct Theory
44,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
45,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
46,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",False,2000,
47,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,123,Correct Theory
48,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,80,Correct Theory
