simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,194,Correct Theory
2,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,134,Correct Theory
3,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,100,Correct Theory
4,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
5,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,68,Correct Theory
6,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
7,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
8,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
9,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,145,Correct Theory
10,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
11,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
12,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
13,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
14,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
15,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
16,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
17,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
18,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
19,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
20,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,98,Correct Theory
21,cycle,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,124,Correct Theory
