simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
2,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,95,Correct Theory
3,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,47,Correct Theory
4,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
5,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,156,Correct Theory
6,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
7,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,51,Correct Theory
8,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
9,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
10,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,127,Correct Theory
11,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
12,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
13,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,143,Correct Theory
14,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
15,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
16,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
17,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,108,Correct Theory
18,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
19,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,245,Correct Theory
20,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
21,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
22,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,272,Correct Theory
23,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
24,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
25,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
26,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
27,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,142,Correct Theory
28,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,101,Correct Theory
29,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,130,Correct Theory
30,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
31,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
32,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
33,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
34,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,120,Correct Theory
35,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
36,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
37,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,156,Correct Theory
38,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,47,Correct Theory
39,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
40,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
41,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
42,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,101,Correct Theory
43,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
44,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,71,Correct Theory
45,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,134,Correct Theory
46,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
47,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,67,Correct Theory
48,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,67,Correct Theory
49,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
50,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
51,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
52,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
53,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,112,Correct Theory
54,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
55,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,152,Correct Theory
56,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
57,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
58,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
59,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,144,Correct Theory
60,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
61,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
62,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
63,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,104,Correct Theory
64,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
65,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
66,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,65,Correct Theory
67,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,74,Correct Theory
68,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,124,Correct Theory
69,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
70,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,96,Correct Theory
71,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,100,Correct Theory
72,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
73,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
74,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
75,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
76,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
77,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,98,Correct Theory
78,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
79,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,133,Correct Theory
80,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,94,Correct Theory
81,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
82,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,65,Correct Theory
83,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
84,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
85,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,227,Correct Theory
86,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,54,Correct Theory
87,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,47,Correct Theory
88,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,114,Correct Theory
89,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
90,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
91,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
92,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
93,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
94,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
95,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,122,Correct Theory
96,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,102,Correct Theory
97,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,75,Correct Theory
98,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,82,Correct Theory
99,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
100,cycle,12,0.5,0.4,0.6,new,"(0.5, 2.0)",True,114,Correct Theory
