simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
2,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
3,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,7,Old Theory
4,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,166,Correct Theory
5,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,201,Correct Theory
6,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,168,Correct Theory
7,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
8,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,103,Correct Theory
9,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,155,Correct Theory
10,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
11,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,148,Correct Theory
12,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,139,Correct Theory
13,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
14,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
15,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
16,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
17,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
18,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Correct Theory
19,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
20,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
21,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,131,Correct Theory
22,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
23,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Correct Theory
24,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
25,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
26,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
27,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
28,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,75,Correct Theory
29,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,55,Correct Theory
30,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
31,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
32,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
33,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,100,Correct Theory
34,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,116,Correct Theory
35,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Old Theory
36,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,57,Correct Theory
37,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
38,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
39,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,174,Correct Theory
40,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,105,Correct Theory
41,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
42,SuperScientistAgent,cycle,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
