simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,95,Correct Theory
2,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,240,Correct Theory
3,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
4,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
5,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,91,Correct Theory
6,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
7,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
8,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
9,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Correct Theory
10,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
11,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,79,Correct Theory
12,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,68,Correct Theory
13,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
14,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
15,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,88,Correct Theory
16,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
17,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Correct Theory
18,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
19,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
20,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
21,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,56,Correct Theory
22,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,122,Correct Theory
23,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,48,Correct Theory
24,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
25,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,72,Correct Theory
26,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
27,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
28,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
29,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,38,Correct Theory
30,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,23,Correct Theory
31,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
32,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
33,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,25,Correct Theory
34,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
35,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
36,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
37,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Correct Theory
38,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
39,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,103,Correct Theory
40,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
41,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,115,Correct Theory
42,wheel,8,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
