simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Old Theory
2,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
3,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,50,Correct Theory
4,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,40,Correct Theory
5,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
6,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,45,Correct Theory
7,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,96,Correct Theory
8,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
9,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,34,Correct Theory
10,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
11,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
12,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
13,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
14,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
15,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,19,Old Theory
16,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,58,Correct Theory
17,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Correct Theory
18,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,42,Correct Theory
19,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
20,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
21,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
22,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,24,Correct Theory
23,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
24,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,65,Correct Theory
25,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
26,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
27,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
28,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,110,Correct Theory
29,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,8,Old Theory
30,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
31,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,36,Correct Theory
32,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,29,Correct Theory
33,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
34,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Old Theory
35,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
36,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
37,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
38,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
39,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
40,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,44,Correct Theory
41,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
42,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,52,Correct Theory
43,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
44,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,46,Correct Theory
45,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,41,Correct Theory
46,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,70,Correct Theory
47,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
48,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,32,Correct Theory
49,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,77,Correct Theory
50,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,69,Correct Theory
51,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
52,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
53,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Old Theory
54,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,149,Correct Theory
55,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,33,Correct Theory
56,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,112,Correct Theory
57,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
58,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Correct Theory
59,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
60,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,24,Correct Theory
61,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,118,Correct Theory
62,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,43,Correct Theory
63,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,133,Correct Theory
64,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,62,Correct Theory
65,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
66,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
67,ScientistAgent,wheel,6,0.5,0.4,0.6,new,"(0.5, 2.0)",True,76,Correct Theory
