simulation_id,agent_class,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,189,Correct Theory
2,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,85,Correct Theory
3,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,78,Correct Theory
4,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,39,Old Theory
5,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
6,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,73,Correct Theory
7,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,60,Correct Theory
8,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
9,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,159,Correct Theory
10,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,66,Correct Theory
11,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,64,Correct Theory
12,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,111,Correct Theory
13,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,159,Correct Theory
14,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,59,Correct Theory
15,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,49,Correct Theory
16,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,6,Old Theory
17,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,87,Correct Theory
18,ScientistAgent,cliques,4,0.5,0.4,0.6,new,"(0.5, 2.0)",True,97,Correct Theory
