simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,20,Correct Theory
2,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
3,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,15,Correct Theory
4,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,11,Correct Theory
5,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
6,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Correct Theory
7,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,17,Correct Theory
8,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
9,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
10,complete,10,0.5,0.4,0.6,new,"(0.5, 2.0)",True,31,Correct Theory
