simulation_id,network_type,num_agents,old_theory_payoff,new_theory_payoff_if_old_true,new_theory_payoff_if_new_true,true_theory,belief_strength_range,converged,step,theory
1,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
2,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
3,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
4,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,37,Correct Theory
5,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
6,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,12,Correct Theory
7,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
8,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,18,Correct Theory
9,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,86,Correct Theory
10,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,61,Correct Theory
11,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
12,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
13,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,27,Correct Theory
14,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
15,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,21,Correct Theory
16,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,136,Correct Theory
17,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,129,Correct Theory
18,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
19,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
20,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
21,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,5,Old Theory
22,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
23,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
24,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
25,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,28,Correct Theory
26,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
27,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
28,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
29,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,30,Correct Theory
30,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,13,Correct Theory
31,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,35,Correct Theory
32,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,3,Old Theory
33,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
34,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
35,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,26,Old Theory
36,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,22,Correct Theory
37,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,106,Correct Theory
38,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,2,Old Theory
39,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,4,Old Theory
40,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,83,Correct Theory
41,complete,2,0.5,0.4,0.6,new,"(0.5, 2.0)",True,1,Old Theory
