parameter,mu_star,mu,sigma
num_agents,0.0,0.0,0.0
old_theory_payoff,0.0,0.0,0.0
new_theory_payoff_old_true,374.25,374.25,529.2694257181308
new_theory_payoff_new_true,0.375,0.375,0.5303300858899106
belief_strength_min,0.0,0.0,0.0
belief_strength_max,0.375,0.375,0.5303300858899106
